species,X,Y,geometry
Haliaeetus leucocephalus,1239752.029772387,477275.1254792902,"c(1239752.02977239, 477275.12547929)"
Haliaeetus leucocephalus,1727260.9959349604,561762.6298575483,"c(1727260.99593496, 561762.629857548)"
Haliaeetus leucocephalus,1157063.9672567225,457703.10029413487,"c(1157063.96725672, 457703.100294135)"
Haliaeetus leucocephalus,599546.1203565439,1020699.5641917373,"c(599546.120356544, 1020699.56419174)"
Haliaeetus leucocephalus,1485103.180355115,521964.2873266834,"c(1485103.18035512, 521964.287326683)"
Haliaeetus leucocephalus,1155880.9227751945,500906.2337254172,"c(1155880.92277519, 500906.233725417)"
Haliaeetus leucocephalus,1731921.9359096573,561661.4123394289,"c(1731921.93590966, 561661.412339429)"
Haliaeetus leucocephalus,1713783.9502645442,646585.1541474807,"c(1713783.95026454, 646585.154147481)"
Haliaeetus leucocephalus,1054974.4958155877,551632.9079574529,"c(1054974.49581559, 551632.907957453)"
Haliaeetus leucocephalus,1294577.7461455679,478164.81833710545,"c(1294577.74614557, 478164.818337105)"
Haliaeetus leucocephalus,1148463.3953221855,470309.4572442548,"c(1148463.39532219, 470309.457244255)"
Haliaeetus leucocephalus,1415014.2223040103,654003.9555621337,"c(1415014.22230401, 654003.955562134)"
Haliaeetus leucocephalus,1069736.6263412845,525020.3708383747,"c(1069736.62634128, 525020.370838375)"
Haliaeetus leucocephalus,1196112.4156282211,381529.2883929646,"c(1196112.41562822, 381529.288392965)"
Haliaeetus leucocephalus,1207129.8449131048,475794.3339855195,"c(1207129.8449131, 475794.33398552)"
Haliaeetus leucocephalus,1415139.6226201132,754632.2528885707,"c(1415139.62262011, 754632.252888571)"
Haliaeetus leucocephalus,1212350.333384466,996278.9655928734,"c(1212350.33338447, 996278.965592873)"
Haliaeetus leucocephalus,1188978.393855962,394848.65861605684,"c(1188978.39385596, 394848.658616057)"
Haliaeetus leucocephalus,1739181.6781579219,551017.8435508736,"c(1739181.67815792, 551017.843550874)"
Haliaeetus leucocephalus,1184796.8276383032,1151917.1404334914,"c(1184796.8276383, 1151917.14043349)"
Haliaeetus leucocephalus,809760.9501726391,856120.6008138781,"c(809760.950172639, 856120.600813878)"
Haliaeetus leucocephalus,965634.2080536488,1050956.8954597476,"c(965634.208053649, 1050956.89545975)"
Haliaeetus leucocephalus,1215454.4280140132,451027.94182531734,"c(1215454.42801401, 451027.941825317)"
Haliaeetus leucocephalus,1126108.0304962178,479813.652507724,"c(1126108.03049622, 479813.652507724)"
Haliaeetus leucocephalus,1208837.0285362045,480418.1338198171,"c(1208837.0285362, 480418.133819817)"
Haliaeetus leucocephalus,1299552.2344683236,467135.6606258821,"c(1299552.23446832, 467135.660625882)"
Haliaeetus leucocephalus,1156487.9657901216,498262.7832763334,"c(1156487.96579012, 498262.783276333)"
Haliaeetus leucocephalus,1760854.7665584122,551650.3526382247,"c(1760854.76655841, 551650.352638225)"
Haliaeetus leucocephalus,1156020.5814088911,464322.1694374145,"c(1156020.58140889, 464322.169437415)"
Haliaeetus leucocephalus,1181650.2479419434,386471.12988003576,"c(1181650.24794194, 386471.129880036)"
Haliaeetus leucocephalus,1288982.5186795057,461432.9482478541,"c(1288982.51867951, 461432.948247854)"
Haliaeetus leucocephalus,1073997.3359756463,518978.9147589938,"c(1073997.33597565, 518978.914758994)"
Haliaeetus leucocephalus,1265656.3706357398,464928.82632861467,"c(1265656.37063574, 464928.826328615)"
Haliaeetus leucocephalus,826600.1961445417,1001070.4939422185,"c(826600.196144542, 1001070.49394222)"
Haliaeetus leucocephalus,1178756.6657040312,421669.16208543937,"c(1178756.66570403, 421669.162085439)"
Haliaeetus leucocephalus,1227561.080476244,593057.6668871857,"c(1227561.08047624, 593057.666887186)"
Haliaeetus leucocephalus,1144764.184164561,469636.57662621926,"c(1144764.18416456, 469636.576626219)"
Haliaeetus leucocephalus,1339080.6400853954,767237.3207603437,"c(1339080.6400854, 767237.320760344)"
Haliaeetus leucocephalus,1206250.7142470358,484095.9304968445,"c(1206250.71424704, 484095.930496845)"
Haliaeetus leucocephalus,1277825.1028294193,455253.01474948437,"c(1277825.10282942, 455253.014749484)"
Haliaeetus leucocephalus,1192160.8764804937,484200.30669371097,"c(1192160.87648049, 484200.306693711)"
Haliaeetus leucocephalus,1105918.799827958,541370.9268813881,"c(1105918.79982796, 541370.926881388)"
Haliaeetus leucocephalus,1471200.1882466031,571540.7547220421,"c(1471200.1882466, 571540.754722042)"
Haliaeetus leucocephalus,1193569.5482683715,398523.2426237323,"c(1193569.54826837, 398523.242623732)"
Haliaeetus leucocephalus,1182079.3740796736,379400.2159861237,"c(1182079.37407967, 379400.215986124)"
Haliaeetus leucocephalus,1451876.7374703495,560099.46744952,"c(1451876.73747035, 560099.46744952)"
Haliaeetus leucocephalus,1095097.3497176133,554295.9467387325,"c(1095097.34971761, 554295.946738733)"
Haliaeetus leucocephalus,1203807.177724992,477073.8732177354,"c(1203807.17772499, 477073.873217735)"
Haliaeetus leucocephalus,1192577.7377110706,385657.42359314766,"c(1192577.73771107, 385657.423593148)"
Haliaeetus leucocephalus,1214464.3625857779,460602.56273506954,"c(1214464.36258578, 460602.56273507)"
Haliaeetus leucocephalus,824906.6313907553,1008039.810592157,"c(824906.631390755, 1008039.81059216)"
Haliaeetus leucocephalus,1074081.5669885664,479591.51156973257,"c(1074081.56698857, 479591.511569733)"
Haliaeetus leucocephalus,1147986.0570312473,464000.4736475099,"c(1147986.05703125, 464000.47364751)"
Haliaeetus leucocephalus,1167266.1945640799,420955.8379570489,"c(1167266.19456408, 420955.837957049)"
Haliaeetus leucocephalus,1153272.0609442764,458269.369951272,"c(1153272.06094428, 458269.369951272)"
Haliaeetus leucocephalus,1171372.3355836936,421935.6039213178,"c(1171372.33558369, 421935.603921318)"
Haliaeetus leucocephalus,1481929.6912475931,626535.329414301,"c(1481929.69124759, 626535.329414301)"
Haliaeetus leucocephalus,1157060.0648077421,451298.94800647226,"c(1157060.06480774, 451298.948006472)"
Haliaeetus leucocephalus,1205653.1605959067,470952.19401587546,"c(1205653.16059591, 470952.194015875)"
Haliaeetus leucocephalus,1189508.7271395875,399000.72035623237,"c(1189508.72713959, 399000.720356232)"
Haliaeetus leucocephalus,1179256.4263783197,1001221.1420967656,"c(1179256.42637832, 1001221.14209677)"
Haliaeetus leucocephalus,1208659.0586237102,477151.32440019184,"c(1208659.05862371, 477151.324400192)"
Haliaeetus leucocephalus,1237166.3486414896,450630.32720146235,"c(1237166.34864149, 450630.327201462)"
Haliaeetus leucocephalus,903883.7367804123,1141091.9538834572,"c(903883.736780412, 1141091.95388346)"
Haliaeetus leucocephalus,1207289.4943489786,417720.90681034536,"c(1207289.49434898, 417720.906810345)"
Haliaeetus leucocephalus,875877.4131980287,835313.5685986695,"c(875877.413198029, 835313.56859867)"
Haliaeetus leucocephalus,1166401.436414376,499739.2759754041,"c(1166401.43641438, 499739.275975404)"
Haliaeetus leucocephalus,1462892.2880911538,550659.169591636,"c(1462892.28809115, 550659.169591636)"
Haliaeetus leucocephalus,1190986.1769027705,388849.16349106707,"c(1190986.17690277, 388849.163491067)"
Haliaeetus leucocephalus,1082171.6641877128,520975.80247340136,"c(1082171.66418771, 520975.802473401)"
Haliaeetus leucocephalus,1195918.719948639,383394.3027170801,"c(1195918.71994864, 383394.30271708)"
Haliaeetus leucocephalus,1163270.0735842595,500871.487835485,"c(1163270.07358426, 500871.487835485)"
Haliaeetus leucocephalus,1438624.7568184412,504817.4661417202,"c(1438624.75681844, 504817.46614172)"
Haliaeetus leucocephalus,1272183.8408853791,450850.3051133147,"c(1272183.84088538, 450850.305113315)"
Haliaeetus leucocephalus,1249677.7808329253,836747.572243459,"c(1249677.78083293, 836747.572243459)"
Haliaeetus leucocephalus,1060226.6448841193,556432.8443936376,"c(1060226.64488412, 556432.844393638)"
Haliaeetus leucocephalus,1050404.0436268384,556967.5810529514,"c(1050404.04362684, 556967.581052951)"
Haliaeetus leucocephalus,1166424.0358987052,495159.71889153204,"c(1166424.03589871, 495159.718891532)"
Haliaeetus leucocephalus,1131631.175338157,1003779.6441420367,"c(1131631.17533816, 1003779.64414204)"
Haliaeetus leucocephalus,1290415.9300066526,461643.81029430183,"c(1290415.93000665, 461643.810294302)"
Haliaeetus leucocephalus,1698084.6302573173,491860.12074471713,"c(1698084.63025732, 491860.120744717)"
Haliaeetus leucocephalus,1743572.9706212655,557860.4505804013,"c(1743572.97062127, 557860.450580401)"
Haliaeetus leucocephalus,1220515.1806070504,457535.7065766113,"c(1220515.18060705, 457535.706576611)"
Haliaeetus leucocephalus,1201835.150037909,386978.7415354322,"c(1201835.15003791, 386978.741535432)"
Haliaeetus leucocephalus,1371764.3468580595,467720.1398695873,"c(1371764.34685806, 467720.139869587)"
Haliaeetus leucocephalus,1114050.7923258562,478046.45309110323,"c(1114050.79232586, 478046.453091103)"
Haliaeetus leucocephalus,1194275.211191874,386546.5511113676,"c(1194275.21119187, 386546.551111368)"
Haliaeetus leucocephalus,1184781.263861313,379992.35823921673,"c(1184781.26386131, 379992.358239217)"
Haliaeetus leucocephalus,1462288.5262963166,519338.9872227976,"c(1462288.52629632, 519338.987222798)"
Haliaeetus leucocephalus,1256900.3399321293,758510.9541438262,"c(1256900.33993213, 758510.954143826)"
Haliaeetus leucocephalus,1243359.844781274,479306.1706779886,"c(1243359.84478127, 479306.170677989)"
Haliaeetus leucocephalus,1197969.3052082425,382672.0018983919,"c(1197969.30520824, 382672.001898392)"
Haliaeetus leucocephalus,1468509.4831486037,580059.1865586363,"c(1468509.4831486, 580059.186558636)"
Haliaeetus leucocephalus,1627608.3556054067,639867.8858252537,"c(1627608.35560541, 639867.885825254)"
Haliaeetus leucocephalus,1152661.3675913014,448290.7593844529,"c(1152661.3675913, 448290.759384453)"
Haliaeetus leucocephalus,1140165.9815893888,470001.43973782787,"c(1140165.98158939, 470001.439737828)"
Haliaeetus leucocephalus,1243524.6166053987,454267.1047019771,"c(1243524.6166054, 454267.104701977)"
Haliaeetus leucocephalus,1192478.5018078669,387733.65322669013,"c(1192478.50180787, 387733.65322669)"
Haliaeetus leucocephalus,1206212.762628054,457650.06498325715,"c(1206212.76262805, 457650.064983257)"
Haliaeetus leucocephalus,1194481.9370609075,386781.30560194585,"c(1194481.93706091, 386781.305601946)"
Haliaeetus leucocephalus,1153023.5125859724,547041.1096867557,"c(1153023.51258597, 547041.109686756)"
Haliaeetus leucocephalus,1241061.5827042277,888687.1718861941,"c(1241061.58270423, 888687.171886194)"
Haliaeetus leucocephalus,1131638.6106784968,476183.9092326922,"c(1131638.6106785, 476183.909232692)"
Haliaeetus leucocephalus,1214699.9670325187,447332.69871569634,"c(1214699.96703252, 447332.698715696)"
Haliaeetus leucocephalus,1255405.3424182683,1217608.6708967523,"c(1255405.34241827, 1217608.67089675)"
Haliaeetus leucocephalus,1173940.341459454,425771.3020197778,"c(1173940.34145945, 425771.302019778)"
Haliaeetus leucocephalus,1472577.0652905256,581072.0640648019,"c(1472577.06529053, 581072.064064802)"
Haliaeetus leucocephalus,1220468.2789892836,474205.3477175849,"c(1220468.27898928, 474205.347717585)"
Haliaeetus leucocephalus,1195733.8323388882,380882.3489099492,"c(1195733.83233889, 380882.348909949)"
Haliaeetus leucocephalus,1218395.6110748749,468976.49272509577,"c(1218395.61107487, 468976.492725096)"
Haliaeetus leucocephalus,1111176.8896600488,483775.85528047325,"c(1111176.88966005, 483775.855280473)"
Haliaeetus leucocephalus,1582401.450913059,672106.5009136322,"c(1582401.45091306, 672106.500913632)"
Haliaeetus leucocephalus,1438292.8476820637,654777.2468315313,"c(1438292.84768206, 654777.246831531)"
Haliaeetus leucocephalus,1190269.3420008905,384969.090544234,"c(1190269.34200089, 384969.090544234)"
Haliaeetus leucocephalus,1127735.9314171816,496408.94971338374,"c(1127735.93141718, 496408.949713384)"
Haliaeetus leucocephalus,1208705.116320324,450347.3356556393,"c(1208705.11632032, 450347.335655639)"
Haliaeetus leucocephalus,1211607.2825271643,485341.4449429971,"c(1211607.28252716, 485341.444942997)"
Haliaeetus leucocephalus,1226711.5788114502,473798.5106477404,"c(1226711.57881145, 473798.51064774)"
Haliaeetus leucocephalus,1651222.1968688825,585639.5893461788,"c(1651222.19686888, 585639.589346179)"
Haliaeetus leucocephalus,1407022.6357899825,623095.7879597854,"c(1407022.63578998, 623095.787959785)"
Haliaeetus leucocephalus,1195880.305367093,385447.7295468098,"c(1195880.30536709, 385447.72954681)"
Haliaeetus leucocephalus,1214873.6922368584,467056.96315251244,"c(1214873.69223686, 467056.963152512)"
Haliaeetus leucocephalus,1278137.8550144783,465592.68189562665,"c(1278137.85501448, 465592.681895627)"
Haliaeetus leucocephalus,1170319.551061895,420194.4259668686,"c(1170319.5510619, 420194.425966869)"
Haliaeetus leucocephalus,1178540.510084711,432836.9378199819,"c(1178540.51008471, 432836.937819982)"
Haliaeetus leucocephalus,844612.8582703347,1059911.512759307,"c(844612.858270335, 1059911.51275931)"
Haliaeetus leucocephalus,1605739.8677104544,514296.7168419762,"c(1605739.86771045, 514296.716841976)"
Haliaeetus leucocephalus,1217561.8957579166,479403.0029310759,"c(1217561.89575792, 479403.002931076)"
Haliaeetus leucocephalus,1159285.9489457004,452480.5792003062,"c(1159285.9489457, 452480.579200306)"
Haliaeetus leucocephalus,1192755.076852107,387763.13906795357,"c(1192755.07685211, 387763.139067954)"
Haliaeetus leucocephalus,1118989.6026398914,530087.1456959128,"c(1118989.60263989, 530087.145695913)"
Haliaeetus leucocephalus,1189866.2740760227,400074.3583512542,"c(1189866.27407602, 400074.358351254)"
Haliaeetus leucocephalus,1206911.5428649196,457576.80823871546,"c(1206911.54286492, 457576.808238715)"
Haliaeetus leucocephalus,1224151.173266444,456987.54255806777,"c(1224151.17326644, 456987.542558068)"
Haliaeetus leucocephalus,1122304.2814958645,479585.410021191,"c(1122304.28149586, 479585.410021191)"
Haliaeetus leucocephalus,1129347.3053464745,477597.53964086896,"c(1129347.30534647, 477597.539640869)"
Haliaeetus leucocephalus,1059407.7182288787,555616.4809930226,"c(1059407.71822888, 555616.480993023)"
Haliaeetus leucocephalus,1302094.1929892194,463039.311675141,"c(1302094.19298922, 463039.311675141)"
Haliaeetus leucocephalus,1734491.5116917987,540796.8159019884,"c(1734491.5116918, 540796.815901988)"
Haliaeetus leucocephalus,1169948.6308513777,421764.1923557011,"c(1169948.63085138, 421764.192355701)"
Haliaeetus leucocephalus,995677.6543228399,473626.7873830157,"c(995677.65432284, 473626.787383016)"
Haliaeetus leucocephalus,1135618.0092022337,476207.7388873225,"c(1135618.00920223, 476207.738887322)"
Haliaeetus leucocephalus,1756395.795647787,549135.8132012376,"c(1756395.79564779, 549135.813201238)"
Haliaeetus leucocephalus,1299496.6483987113,470109.75169609796,"c(1299496.64839871, 470109.751696098)"
Haliaeetus leucocephalus,1241932.9254284722,477761.72683540196,"c(1241932.92542847, 477761.726835402)"
Haliaeetus leucocephalus,1237931.8974092253,1015791.5059783676,"c(1237931.89740923, 1015791.50597837)"
Haliaeetus leucocephalus,1393183.1202086841,589012.860008073,"c(1393183.12020868, 589012.860008073)"
Haliaeetus leucocephalus,1216478.5570472253,448694.6567674437,"c(1216478.55704723, 448694.656767444)"
Haliaeetus leucocephalus,1262903.0464544923,798137.5506119591,"c(1262903.04645449, 798137.550611959)"
Haliaeetus leucocephalus,1175497.1895854422,370712.8535106808,"c(1175497.18958544, 370712.853510681)"
Haliaeetus leucocephalus,1214872.0346132182,453361.6701133638,"c(1214872.03461322, 453361.670113364)"
Haliaeetus leucocephalus,1252927.1653746646,466885.7740463667,"c(1252927.16537466, 466885.774046367)"
Haliaeetus leucocephalus,1736310.3226099955,583835.3527473906,"c(1736310.32261, 583835.352747391)"
Haliaeetus leucocephalus,1086605.9168449237,1020863.7807087139,"c(1086605.91684492, 1020863.78070871)"
Haliaeetus leucocephalus,1479427.3177866621,604204.8981357559,"c(1479427.31778666, 604204.898135756)"
Haliaeetus leucocephalus,1025138.6896098496,454046.4910973881,"c(1025138.68960985, 454046.491097388)"
Haliaeetus leucocephalus,1204103.212015985,475028.4044459858,"c(1204103.21201599, 475028.404445986)"
Haliaeetus leucocephalus,1221904.9517329365,602484.0119395269,"c(1221904.95173294, 602484.011939527)"
Haliaeetus leucocephalus,1240807.8840478342,473243.45671667636,"c(1240807.88404783, 473243.456716676)"
Haliaeetus leucocephalus,1222662.6511643608,474433.8962727698,"c(1222662.65116436, 474433.89627277)"
Haliaeetus leucocephalus,1469914.5142974502,565313.5074651102,"c(1469914.51429745, 565313.50746511)"
Haliaeetus leucocephalus,1194661.6495936182,396233.8536074943,"c(1194661.64959362, 396233.853607494)"
Haliaeetus leucocephalus,1313670.7911884745,749762.1548770877,"c(1313670.79118847, 749762.154877088)"
Haliaeetus leucocephalus,1404816.5589169576,718000.7172106286,"c(1404816.55891696, 718000.717210629)"
Haliaeetus leucocephalus,1471330.3818281118,611311.7558346925,"c(1471330.38182811, 611311.755834693)"
Haliaeetus leucocephalus,1222066.6342205866,617614.8444498754,"c(1222066.63422059, 617614.844449875)"
Haliaeetus leucocephalus,1194958.861911077,386888.4128577754,"c(1194958.86191108, 386888.412857775)"
Haliaeetus leucocephalus,1185235.7003554115,378032.9863822878,"c(1185235.70035541, 378032.986382288)"
Haliaeetus leucocephalus,1237370.4782207133,876818.972065043,"c(1237370.47822071, 876818.972065043)"
Haliaeetus leucocephalus,609367.22045138,974731.0236822553,"c(609367.22045138, 974731.023682255)"
Haliaeetus leucocephalus,1151817.3105711353,457219.5732002322,"c(1151817.31057114, 457219.573200232)"
Haliaeetus leucocephalus,1147275.9550621384,469228.15870192513,"c(1147275.95506214, 469228.158701925)"
Haliaeetus leucocephalus,1215678.0914350245,449883.4352046858,"c(1215678.09143502, 449883.435204686)"
Haliaeetus leucocephalus,1790315.9245616235,518165.43433967046,"c(1790315.92456162, 518165.43433967)"
Haliaeetus leucocephalus,1195586.5817442453,381626.1432201247,"c(1195586.58174425, 381626.143220125)"
Haliaeetus leucocephalus,1185811.1112693003,378772.8757166318,"c(1185811.1112693, 378772.875716632)"
