gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
4607602982	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/363776180/original.jpg	https://www.inaturalist.org/photos/363776180					2024-04-03T19:33:23Z	Tracy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tracy
4607203846	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/364517544/original.jpeg	https://www.inaturalist.org/photos/364517544					2024-04-04T14:37:28Z	lavalfleury		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lavalfleury
4607203846	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/364517481/original.jpeg	https://www.inaturalist.org/photos/364517481					2024-04-04T14:37:10Z	lavalfleury		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lavalfleury
4607203846	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/364517387/original.jpeg	https://www.inaturalist.org/photos/364517387					2024-04-04T14:36:39Z	lavalfleury		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lavalfleury
4607203846	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/364517613/original.jpeg	https://www.inaturalist.org/photos/364517613					2024-04-04T14:37:40Z	lavalfleury		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	lavalfleury
4606794212	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/363099371/original.jpg	https://www.inaturalist.org/photos/363099371					2024-04-02T18:57:08Z	ashleymugford		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	ashleymugford
4606780493	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/361391972/original.jpg	https://www.inaturalist.org/photos/361391972					2023-08-19T18:05:00Z	Katriina Ilves		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Katriina Ilves
4606780493	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/361391430/original.jpg	https://www.inaturalist.org/photos/361391430					2023-08-19T18:05:00Z	Katriina Ilves		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Katriina Ilves
4606780493	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/361391990/original.jpg	https://www.inaturalist.org/photos/361391990					2023-08-19T18:05:00Z	Katriina Ilves		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Katriina Ilves
4606780493	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/361391953/original.jpg	https://www.inaturalist.org/photos/361391953					2023-08-19T18:05:00Z	Katriina Ilves		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Katriina Ilves
4606749657	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/362791122/original.jpg	https://www.inaturalist.org/photos/362791122					2024-04-02T17:02:46Z	Tracy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tracy
4606749657	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/362791198/original.jpg	https://www.inaturalist.org/photos/362791198					2024-04-02T17:02:46Z	Tracy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tracy
4606749657	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/362791215/original.jpg	https://www.inaturalist.org/photos/362791215					2024-04-02T17:02:46Z	Tracy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tracy
4606674096	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/362788441/original.jpg	https://www.inaturalist.org/photos/362788441					2024-04-03T03:14:24Z	Tracy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tracy
4600200855	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/360358291/original.jpg	https://www.inaturalist.org/photos/360358291					2024-03-24T22:12:35Z	Sean Vanderluit		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Sean Vanderluit
4600200855	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/360598269/original.jpg	https://www.inaturalist.org/photos/360598269					2024-03-24T22:12:35Z	Sean Vanderluit		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Sean Vanderluit
4600105793	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/358951356/original.jpeg	https://www.inaturalist.org/photos/358951356					2023-01-14T01:46:46Z	Jake OFlaherty		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Jake OFlaherty
4600076699	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/358951378/original.jpeg	https://www.inaturalist.org/photos/358951378					2023-01-14T01:22:00Z	Jake OFlaherty		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Jake OFlaherty
4599998771	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/358951381/original.jpeg	https://www.inaturalist.org/photos/358951381					2023-01-17T17:56:39Z	Jake OFlaherty		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Jake OFlaherty
4599735639	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/358951413/original.jpeg	https://www.inaturalist.org/photos/358951413					2023-01-18T17:32:00Z	Jake OFlaherty		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Jake OFlaherty
4599735639	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/358951424/original.jpeg	https://www.inaturalist.org/photos/358951424					2023-01-18T17:32:10Z	Jake OFlaherty		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Jake OFlaherty
4597563067	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/358338222/original.jpg	https://www.inaturalist.org/photos/358338222					2024-03-17T00:56:30Z	Tracy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Tracy
4597189752	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/358871699/original.jpg	https://www.inaturalist.org/photos/358871699					2024-03-17T20:08:05Z	Cameron Eckert		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cameron Eckert
4597189752	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/358871730/original.jpg	https://www.inaturalist.org/photos/358871730					2024-03-17T20:08:05Z	Cameron Eckert		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cameron Eckert
4597117121	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/358432287/original.jpg	https://www.inaturalist.org/photos/358432287					2023-09-02T19:18:49Z	Caleb Scholtens		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Caleb Scholtens
4597117121	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/358432342/original.jpg	https://www.inaturalist.org/photos/358432342					2023-09-02T19:18:49Z	Caleb Scholtens		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Caleb Scholtens
4597117121	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/358432589/original.jpg	https://www.inaturalist.org/photos/358432589					2023-09-02T19:18:49Z	Caleb Scholtens		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Caleb Scholtens
4597117121	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/358432490/original.jpg	https://www.inaturalist.org/photos/358432490					2023-09-02T19:18:49Z	Caleb Scholtens		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Caleb Scholtens
4597117121	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/358432400/original.jpg	https://www.inaturalist.org/photos/358432400					2023-09-02T19:18:49Z	Caleb Scholtens		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Caleb Scholtens
4597117121	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/358432218/original.jpg	https://www.inaturalist.org/photos/358432218					2023-09-02T19:18:49Z	Caleb Scholtens		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Caleb Scholtens
4596890702	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/356071298/original.jpg	https://www.inaturalist.org/photos/356071298					2023-06-11T16:59:13Z	Cameron Eckert		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Cameron Eckert
4596822262	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355763743/original.jpeg	https://www.inaturalist.org/photos/355763743					2019-06-09T23:02:00Z	crazybirdy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	crazybirdy
4596822262	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355763775/original.jpeg	https://www.inaturalist.org/photos/355763775					2019-06-09T23:06:10Z	crazybirdy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	crazybirdy
4596822262	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355763774/original.jpeg	https://www.inaturalist.org/photos/355763774					2019-06-09T23:04:32Z	crazybirdy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	crazybirdy
4596822262	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355763763/original.jpeg	https://www.inaturalist.org/photos/355763763					2019-06-09T23:04:46Z	crazybirdy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	crazybirdy
4596822262	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355763762/original.jpeg	https://www.inaturalist.org/photos/355763762					2019-06-09T23:04:51Z	crazybirdy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	crazybirdy
4596822262	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355763792/original.jpeg	https://www.inaturalist.org/photos/355763792					2019-06-09T23:04:28Z	crazybirdy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	crazybirdy
4596822262	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355761496/original.jpeg	https://www.inaturalist.org/photos/355761496					2019-06-09T23:01:59Z	crazybirdy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	crazybirdy
4596822262	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/355763803/original.jpeg	https://www.inaturalist.org/photos/355763803					2019-06-09T23:04:30Z	crazybirdy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	crazybirdy
4535863616	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/217724036/original.jpg	https://www.inaturalist.org/photos/217724036					2022-07-06T15:16:47Z	codyspeters		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	codyspeters
4535770216	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/353795457/original.jpg	https://www.inaturalist.org/photos/353795457					2024-02-13T17:45:54Z	Jake OFlaherty		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Jake OFlaherty
4535770216	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/353795451/original.jpg	https://www.inaturalist.org/photos/353795451					2024-02-13T17:45:54Z	Jake OFlaherty		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Jake OFlaherty
4535636128	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/351946428/original.jpg	https://www.inaturalist.org/photos/351946428					2022-05-26T15:37:29Z	kristbay		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kristbay
4528355107	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/353850485/original.jpeg	https://www.inaturalist.org/photos/353850485					2024-02-26T21:11:30Z	Jon Pleizier		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jon Pleizier
4528315181	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/353850488/original.jpeg	https://www.inaturalist.org/photos/353850488					2024-02-26T21:03:54Z	Jon Pleizier		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jon Pleizier
4528313169	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/353850573/original.jpeg	https://www.inaturalist.org/photos/353850573					2024-02-26T20:50:36Z	Jon Pleizier		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jon Pleizier
4528073210	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/353850559/original.jpeg	https://www.inaturalist.org/photos/353850559					2024-02-26T20:51:17Z	Jon Pleizier		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jon Pleizier
4528057168	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/353850484/original.jpeg	https://www.inaturalist.org/photos/353850484					2024-02-26T21:12:51Z	Jon Pleizier		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jon Pleizier
4528021651	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/352811911/original.jpeg	https://www.inaturalist.org/photos/352811911					2008-04-18T23:03:08Z	Jakob Dulisse		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jakob Dulisse
4525263548	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/351829068/original.jpg	https://www.inaturalist.org/photos/351829068					2019-06-07T18:13:58Z	rochepault		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rochepault
4525192998	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/351900940/original.jpg	https://www.inaturalist.org/photos/351900940					2024-02-11T17:04:22Z	Emily McLean		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Emily McLean
4525192998	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/351900932/original.jpg	https://www.inaturalist.org/photos/351900932					2024-02-11T17:04:22Z	Emily McLean		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Emily McLean
4525192998	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/351900946/original.jpg	https://www.inaturalist.org/photos/351900946					2024-02-11T17:04:22Z	Emily McLean		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Emily McLean
4525153566	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/351826360/original.jpeg	https://www.inaturalist.org/photos/351826360					2018-06-12T23:43:42Z	rochepault		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rochepault
4525109736	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/351432861/original.jpg	https://www.inaturalist.org/photos/351432861					2014-06-14T20:39:38Z	crazybirdy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	crazybirdy
4525093708	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/351433106/original.jpg	https://www.inaturalist.org/photos/351433106					2014-06-11T15:19:52Z	crazybirdy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	crazybirdy
4524945065	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/291872416/original.jpeg	https://www.inaturalist.org/photos/291872416					2023-06-14T18:27:17Z	Andrew Brown		iNaturalist	http://creativecommons.org/licenses/by-nc-sa/4.0/	Andrew Brown
4522820179	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/351168840/original.jpg	https://www.inaturalist.org/photos/351168840					2024-02-10T20:23:00Z	Monica Dahl		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Monica Dahl
4519178064	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/349178403/original.jpg	https://www.inaturalist.org/photos/349178403					2019-09-01T15:43:58Z	Laurianne Richard		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Laurianne Richard
4519161012	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/349179198/original.jpg	https://www.inaturalist.org/photos/349179198					2022-09-08T17:55:00Z	Chad Lecompte		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Chad Lecompte
4519161012	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/349179473/original.jpg	https://www.inaturalist.org/photos/349179473					2022-09-08T17:55:00Z	Chad Lecompte		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Chad Lecompte
4519161012	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/349180002/original.jpg	https://www.inaturalist.org/photos/349180002					2022-09-08T17:55:00Z	Chad Lecompte		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Chad Lecompte
4519130740	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/348933194/original.jpg	https://www.inaturalist.org/photos/348933194					2022-07-30T05:09:52Z	haileyorch		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	haileyorch
4519086942	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/300754425/original.jpg	https://www.inaturalist.org/photos/300754425					2023-07-14T19:02:28Z	katerinacoveny		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	katerinacoveny
4519086942	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/300754377/original.jpg	https://www.inaturalist.org/photos/300754377					2023-07-14T19:02:28Z	katerinacoveny		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	katerinacoveny
4519086942	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/300754403/original.jpg	https://www.inaturalist.org/photos/300754403					2023-07-14T19:02:28Z	katerinacoveny		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	katerinacoveny
4519086942	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/300754357/original.jpg	https://www.inaturalist.org/photos/300754357					2023-07-14T19:02:28Z	katerinacoveny		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	katerinacoveny
4516823165	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/347235656/original.jpeg	https://www.inaturalist.org/photos/347235656					2014-06-09T00:00:00Z	corbie77		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	corbie77
4516815254	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/347236579/original.jpeg	https://www.inaturalist.org/photos/347236579					2014-06-09T00:00:00Z	corbie77		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	corbie77
4516798718	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/346766256/original.jpeg	https://www.inaturalist.org/photos/346766256					2014-06-08T00:00:00Z	corbie77		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	corbie77
4516761624	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/347237776/original.jpeg	https://www.inaturalist.org/photos/347237776					2014-06-10T00:00:00Z	corbie77		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	corbie77
4516715243	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/330595693/original.jpeg	https://www.inaturalist.org/photos/330595693					2023-07-24T18:09:28Z	Aiva Noringseth		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Aiva Noringseth
4516715243	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/330595694/original.jpeg	https://www.inaturalist.org/photos/330595694					2023-07-24T18:09:24Z	Aiva Noringseth		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Aiva Noringseth
4516715113	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/327586582/original.jpg	https://www.inaturalist.org/photos/327586582					2021-06-28T19:38:11Z	LeeAnn Latremouille		iNaturalist	http://creativecommons.org/licenses/by/4.0/	LeeAnn Latremouille
4516711673	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/347237513/original.jpeg	https://www.inaturalist.org/photos/347237513					2014-06-10T00:00:00Z	corbie77		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	corbie77
4516711673	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/347237522/original.jpeg	https://www.inaturalist.org/photos/347237522					2014-06-10T00:00:00Z	corbie77		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	corbie77
4516711672	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/347237402/original.jpeg	https://www.inaturalist.org/photos/347237402					2014-06-10T00:00:00Z	corbie77		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	corbie77
4516695828	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/347237267/original.jpeg	https://www.inaturalist.org/photos/347237267					2014-06-09T00:00:00Z	corbie77		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	corbie77
4516691403	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/281699891/original.jpg	https://www.inaturalist.org/photos/281699891					2021-04-20T21:27:18Z	rlauzon		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	rlauzon
4516679093	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/321224161/original.jpeg	https://www.inaturalist.org/photos/321224161					2023-07-28T21:49:10Z	Aiva Noringseth		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Aiva Noringseth
4516679093	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/321224186/original.jpeg	https://www.inaturalist.org/photos/321224186					2023-07-28T21:49:11Z	Aiva Noringseth		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Aiva Noringseth
4516679093	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/321224198/original.jpeg	https://www.inaturalist.org/photos/321224198					2023-07-28T21:49:31Z	Aiva Noringseth		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Aiva Noringseth
4516679093	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/321224202/original.jpeg	https://www.inaturalist.org/photos/321224202					2023-07-28T21:49:33Z	Aiva Noringseth		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Aiva Noringseth
4516679093	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/321224174/original.jpeg	https://www.inaturalist.org/photos/321224174					2023-07-28T21:49:10Z	Aiva Noringseth		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Aiva Noringseth
4516679093	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/321224187/original.jpeg	https://www.inaturalist.org/photos/321224187					2023-07-28T21:49:11Z	Aiva Noringseth		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Aiva Noringseth
4516679093	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/321224190/original.jpeg	https://www.inaturalist.org/photos/321224190					2023-07-28T21:49:28Z	Aiva Noringseth		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Aiva Noringseth
4516665785	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/157390319/original.jpg	https://www.inaturalist.org/photos/157390319					2021-08-27T12:28:22Z	nathaniel_oudyk		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	nathaniel_oudyk
4516631179	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/347519548/original.jpeg	https://www.inaturalist.org/photos/347519548					2024-01-19T01:42:25Z	James Logan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	James Logan
4516591719	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/336788639/original.jpeg	https://www.inaturalist.org/photos/336788639					2021-02-12T05:25:00Z	Jon Pleizier		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jon Pleizier
4516518464	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/347311195/original.jpg	https://www.inaturalist.org/photos/347311195					2019-06-28T16:57:15Z	Bradley Rasmussen		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Bradley Rasmussen
4516480671	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/330395863/original.jpeg	https://www.inaturalist.org/photos/330395863					2023-07-26T16:04:58Z	Aiva Noringseth		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Aiva Noringseth
4516480671	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/330395862/original.jpeg	https://www.inaturalist.org/photos/330395862					2023-07-26T16:05:04Z	Aiva Noringseth		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Aiva Noringseth
4516480671	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/330395867/original.jpeg	https://www.inaturalist.org/photos/330395867					2023-07-26T16:05:06Z	Aiva Noringseth		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Aiva Noringseth
4516480671	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/330395851/original.jpeg	https://www.inaturalist.org/photos/330395851					2023-07-26T16:04:57Z	Aiva Noringseth		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Aiva Noringseth
4516430733	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/346766148/original.jpeg	https://www.inaturalist.org/photos/346766148					2014-06-08T00:00:00Z	corbie77		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	corbie77
4516430733	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/346766137/original.jpeg	https://www.inaturalist.org/photos/346766137					2014-06-08T00:00:00Z	corbie77		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	corbie77
4516406693	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/346766802/original.jpeg	https://www.inaturalist.org/photos/346766802					2014-06-08T00:00:00Z	corbie77		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	corbie77
4516339856	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/161900739/original.jpeg	https://www.inaturalist.org/photos/161900739					2021-08-05T18:40:33Z	Erin Springinotic		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Erin Springinotic
4516240923	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/225258310/original.jpg	https://www.inaturalist.org/photos/225258310					2017-06-23T02:32:49Z	Jakob Dulisse		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jakob Dulisse
4516216469	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/287323603/original.jpg	https://www.inaturalist.org/photos/287323603					2023-04-20T16:46:32Z	linningdragoon		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	linningdragoon
4516216469	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/287323630/original.jpg	https://www.inaturalist.org/photos/287323630					2023-04-20T16:46:32Z	linningdragoon		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	linningdragoon
4516204305	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/336616353/original.jpeg	https://www.inaturalist.org/photos/336616353					2019-06-14T14:24:17Z	Jon Pleizier		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jon Pleizier
4516198316	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/336616408/original.jpeg	https://www.inaturalist.org/photos/336616408					2019-06-15T19:19:38Z	Jon Pleizier		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jon Pleizier
