gbifID	accessRights	bibliographicCitation	language	license	modified	publisher	references	rightsHolder	type	institutionID	collectionID	datasetID	institutionCode	collectionCode	datasetName	ownerInstitutionCode	basisOfRecord	informationWithheld	dataGeneralizations	dynamicProperties	occurrenceID	catalogNumber	recordNumber	recordedBy	recordedByID	individualCount	organismQuantity	organismQuantityType	sex	lifeStage	reproductiveCondition	caste	behavior	vitality	establishmentMeans	degreeOfEstablishment	pathway	georeferenceVerificationStatus	occurrenceStatus	preparations	disposition	associatedMedia	associatedOccurrences	associatedReferences	associatedSequences	associatedTaxa	otherCatalogNumbers	occurrenceRemarks	organismID	organismName	organismScope	associatedOrganisms	previousIdentifications	organismRemarks	materialEntityID	materialEntityRemarks	verbatimLabel	materialSampleID	eventID	parentEventID	eventType	fieldNumber	eventDate	eventTime	startDayOfYear	endDayOfYear	year	month	day	verbatimEventDate	habitat	samplingProtocol	sampleSizeValue	sampleSizeUnit	samplingEffort	fieldNotes	eventRemarks	locationID	higherGeographyID	higherGeography	continent	waterBody	islandGroup	island	country	countryCode	stateProvince	county	municipality	locality	verbatimLocality	minimumElevationInMeters	maximumElevationInMeters	verbatimElevation	verticalDatum	minimumDepthInMeters	maximumDepthInMeters	verbatimDepth	minimumDistanceAboveSurfaceInMeters	maximumDistanceAboveSurfaceInMeters	locationAccordingTo	locationRemarks	decimalLatitude	decimalLongitude	geodeticDatum	coordinateUncertaintyInMeters	coordinatePrecision	pointRadiusSpatialFit	verbatimCoordinates	verbatimLatitude	verbatimLongitude	verbatimCoordinateSystem	verbatimSRS	footprintWKT	footprintSRS	footprintSpatialFit	georeferencedBy	georeferencedDate	georeferenceProtocol	georeferenceSources	georeferenceRemarks	geologicalContextID	earliestEonOrLowestEonothem	latestEonOrHighestEonothem	earliestEraOrLowestErathem	latestEraOrHighestErathem	earliestPeriodOrLowestSystem	latestPeriodOrHighestSystem	earliestEpochOrLowestSeries	latestEpochOrHighestSeries	earliestAgeOrLowestStage	latestAgeOrHighestStage	lowestBiostratigraphicZone	highestBiostratigraphicZone	lithostratigraphicTerms	group	formation	member	bed	identificationID	verbatimIdentification	identificationQualifier	typeStatus	identifiedBy	identifiedByID	dateIdentified	identificationReferences	identificationVerificationStatus	identificationRemarks	taxonID	scientificNameID	acceptedNameUsageID	parentNameUsageID	originalNameUsageID	nameAccordingToID	namePublishedInID	taxonConceptID	scientificName	acceptedNameUsage	parentNameUsage	originalNameUsage	nameAccordingTo	namePublishedIn	namePublishedInYear	higherClassification	kingdom	phylum	class	order	superfamily	family	subfamily	tribe	subtribe	genus	genericName	subgenus	infragenericEpithet	specificEpithet	infraspecificEpithet	cultivarEpithet	taxonRank	verbatimTaxonRank	scientificNameAuthorship	vernacularName	nomenclaturalCode	taxonomicStatus	nomenclaturalStatus	taxonRemarks
1804067127		(CMNMA 22779)	en	http://creativecommons.org/licenses/by/4.0/legalcode	2021-05-28 19:44			Canadian Museum of Nature	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:34935	http://grbio.org/cool/q3jh-b1xk		CMN	CMNMA	Mammal		PreservedSpecimen				70114d5d-1416-4164-9196-e0fb361e5c2d	CMNMA 22779	3	Fuller, W.A.		1			female											skeleton, skull-complete																							1957-10-06							1957-10-06								CMNMA 22779							Canada		Yukon Territory (Terr.)			Clinton Rd. (mi. 5)																																																																				Rangifer tarandus							Animalia; Chordata; Vertebrata; Mammalia; Artiodactyla; Cervidae; Rangifer;	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							Species							
1804067118		(CMNMA 21162)	en	http://creativecommons.org/licenses/by/4.0/legalcode	2021-05-28 19:43			Canadian Museum of Nature	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:34935	http://grbio.org/cool/q3jh-b1xk		CMN	CMNMA	Mammal		PreservedSpecimen				70343aa6-e3dd-3dd4-aea0-674606b658ce	CMNMA 21162		Manning, Thomas H.		1			?											skeleton, skull-complete																							1952							1952								CMNMA 21162							Canada		Northwest Territories (Terr.)			S. W. Banks L.																																																																				Rangifer tarandus							Animalia; Chordata; Vertebrata; Mammalia; Artiodactyla; Cervidae; Rangifer;	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							Species							
1804067098		(CMNMA 22011)	en	http://creativecommons.org/licenses/by/4.0/legalcode	2021-05-28 19:43			Canadian Museum of Nature	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:34935	http://grbio.org/cool/q3jh-b1xk		CMN	CMNMA	Mammal		PreservedSpecimen				6ff6f4fd-6b9b-b9b4-b9b3-8ec41c0c0909	CMNMA 22011	2-57	Kelsall, John P.		1			male											tanned skin, skeleton, skull-complete																							1957-01-15							1957-01-15								CMNMA 22011							Canada		Northwest Territories (Terr.)			Grant Lake																																																																				Rangifer tarandus							Animalia; Chordata; Vertebrata; Mammalia; Artiodactyla; Cervidae; Rangifer;	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							Species							
1804067073		(CMNMA 22008)	en	http://creativecommons.org/licenses/by/4.0/legalcode	2021-05-28 19:43			Canadian Museum of Nature	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:34935	http://grbio.org/cool/q3jh-b1xk		CMN	CMNMA	Mammal		PreservedSpecimen				6ff58215-01d6-1d64-b4b6-16df64d26260	CMNMA 22008		Butt, A.		1			female											skeleton, skull-complete																							1956-10-12							1956-10-12								CMNMA 22008							Canada		Newfoundland and Labrador (Prov.)			Sandy Lake, 20 mi. S. of Badger																																																																				Rangifer tarandus							Animalia; Chordata; Vertebrata; Mammalia; Artiodactyla; Cervidae; Rangifer;	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							Species							
1804067055		(CMNMA 38697)	en	http://creativecommons.org/licenses/by/4.0/legalcode	2021-05-28 19:47			Canadian Museum of Nature	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:34935	http://grbio.org/cool/q3jh-b1xk		CMN	CMNMA	Mammal		PreservedSpecimen				7022709b-6e38-e384-ed88-1e879f32e746	CMNMA 38697	147	Canadian Wildlife Service		1			male																																		1966-06-23							1966-06-23								CMNMA 38697							Canada		Nunavut (Terr.)																63.5167	-93.7167						63 31 00 N	093 43 00 W																																															Rangifer tarandus							Animalia; Chordata; Vertebrata; Mammalia; Artiodactyla; Cervidae; Rangifer;	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							Species							
1804067051		(CMNMA 22082)	en	http://creativecommons.org/licenses/by/4.0/legalcode	2021-05-28 19:43			Canadian Museum of Nature	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:34935	http://grbio.org/cool/q3jh-b1xk		CMN	CMNMA	Mammal		PreservedSpecimen				70098704-f85b-85b4-1bb0-2c9c3c8cf730	CMNMA 22082	22	McEwan, Eoin H.		1			female											skeleton, skull-complete																							1957-01-21							1957-01-21								CMNMA 22082							Canada		Northwest Territories (Terr.)			Mack. Dist., Mackenzie Delta																																																																				Rangifer tarandus							Animalia; Chordata; Vertebrata; Mammalia; Artiodactyla; Cervidae; Rangifer;	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							Species							
1804067012		(CMNMA 33617)	en	http://creativecommons.org/licenses/by/4.0/legalcode	2021-05-28 19:46			Canadian Museum of Nature	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:34935	http://grbio.org/cool/q3jh-b1xk		CMN	CMNMA	Mammal		PreservedSpecimen				6ff0acb1-004d-04d4-42a4-7ccb9ee85a34	CMNMA 33617	63-58	Macpherson, Andrew H.		1			male											skeleton, skull-complete																							1963-04-13							1963-04-13								CMNMA 33617							Canada		Northwest Territories (Terr.)			Bathurst Island																																																																				Rangifer tarandus							Animalia; Chordata; Vertebrata; Mammalia; Artiodactyla; Cervidae; Rangifer;	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							Species							
1804066982		Rangifer tarandus (CMNMA 39110)	en	http://creativecommons.org/licenses/by/4.0/legalcode	2021-10-01 19:50			Canadian Museum of Nature	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:34935	http://grbio.org/cool/q3jh-b1xk		CMN	CMNMA	Mammal		PreservedSpecimen				6f7422c8-e6aa-6aa4-b0a8-f573b347090d	CMNMA 39110	560	Canadian Wildlife Service		1			male											skeleton, skull-complete, horns/antlers																							1967-09-19							1967-09-19								CMNMA 39110							Canada		Nunavut (Terr.)																61.2167	-95.0833						61 13 00 N	095 05 00 W																																															Rangifer tarandus							Animalia; Chordata; Vertebrata; Mammalia; Artiodactyla; Cervidae; Rangifer;	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							Species							
1804066972		(CMNMA 23463)	en	http://creativecommons.org/licenses/by/4.0/legalcode	2021-05-28 19:44			Canadian Museum of Nature	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:34935	http://grbio.org/cool/q3jh-b1xk		CMN	CMNMA	Mammal		PreservedSpecimen				6fb9a951-9bff-bff4-abad-7e44558c6468	CMNMA 23463		Pruitt, William O.		1			female											skeleton, skull-complete																							1958-07-30							1958-07-30								CMNMA 23463							Canada		Nunavut (Terr.)			Beverly Lake																																																																				Rangifer tarandus							Animalia; Chordata; Vertebrata; Mammalia; Artiodactyla; Cervidae; Rangifer;	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							Species							
1804066959		Rangifer tarandus (CMNMA 30195)	en	http://creativecommons.org/licenses/by/4.0/legalcode	2021-10-01 19:52			Canadian Museum of Nature	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:34935	http://grbio.org/cool/q3jh-b1xk		CMN	CMNMA	Mammal		PreservedSpecimen				6f96300a-8fc7-fc74-8096-e4cf151120d2	CMNMA 30195	AHMCP 34	Macpherson, Andrew H.		1			male											skeleton, skull-complete																							1961-02-24							1961-02-24								CMNMA 30195							Canada		Northwest Territories (Terr.)			Bathurst Island, Allison Inlet																																																																				Rangifer tarandus							Animalia; Chordata; Vertebrata; Mammalia; Artiodactyla; Cervidae; Rangifer;	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							Species							
1804066928		(CMNMA 38843)	en	http://creativecommons.org/licenses/by/4.0/legalcode	2021-05-28 19:47			Canadian Museum of Nature	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:34935	http://grbio.org/cool/q3jh-b1xk		CMN	CMNMA	Mammal		PreservedSpecimen				6f89cfb2-81d3-1d34-56be-c7a21967a186	CMNMA 38843	293	Canadian Wildlife Service		1			female											skeleton, skull-complete, horns/antlers																							1966-11-28							1966-11-28								CMNMA 38843							Canada		Manitoba (Prov.)																58.25	-100.733						58 15  N	100 44 00 W																																															Rangifer tarandus							Animalia; Chordata; Vertebrata; Mammalia; Artiodactyla; Cervidae; Rangifer;	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							Species							
1804066890		(CMNMA 38874)	en	http://creativecommons.org/licenses/by/4.0/legalcode	2021-05-28 19:47			Canadian Museum of Nature	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:34935	http://grbio.org/cool/q3jh-b1xk		CMN	CMNMA	Mammal		PreservedSpecimen				6f795391-f897-8974-b1b9-d8a383d802d9	CMNMA 38874	324	Canadian Wildlife Service		1			female											skeleton, skull-complete																							1967-04-13							1967-04-13								CMNMA 38874							Canada		Northwest Territories (Terr.)																60.0333	-103.833						60 02 00 N	103 50 00 W																																															Rangifer tarandus							Animalia; Chordata; Vertebrata; Mammalia; Artiodactyla; Cervidae; Rangifer;	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							Species							
1804066792		(CMNMA 51075)	en	http://creativecommons.org/licenses/by/4.0/legalcode	2021-05-28 19:51			Canadian Museum of Nature	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:34935	http://grbio.org/cool/q3jh-b1xk		CMN	CMNMA	Mammal		PreservedSpecimen				6ef01d8d-0814-8144-6cb0-78f48235b709	CMNMA 51075	12	Parker, Gerry R.		1			male											skeleton, skull-complete																							1970-08-17							1970-08-17								CMNMA 51075							Canada		Northwest Territories (Terr.)			Coats Island													62.5	-83						62 30  N	083 00  W																																															Rangifer tarandus							Animalia; Chordata; Vertebrata; Mammalia; Artiodactyla; Cervidae; Rangifer;	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							Species							
1804066747		(CMNMA 39157)	en	http://creativecommons.org/licenses/by/4.0/legalcode	2021-05-28 19:47			Canadian Museum of Nature	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:34935	http://grbio.org/cool/q3jh-b1xk		CMN	CMNMA	Mammal		PreservedSpecimen				6e832817-551f-51f4-5b8e-61c24b6455e8	CMNMA 39157	607	Canadian Wildlife Service		1			male											skeleton, skull-complete, horns/antlers																							1967-11-28							1967-11-28								CMNMA 39157							Canada		Manitoba (Prov.)																58.2167	-100.883						58 13 00 N	100 53 00 W																																															Rangifer tarandus							Animalia; Chordata; Vertebrata; Mammalia; Artiodactyla; Cervidae; Rangifer;	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							Species							
1804066713		(CMNMA 38603)	en	http://creativecommons.org/licenses/by/4.0/legalcode	2021-05-28 19:47			Canadian Museum of Nature	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:34935	http://grbio.org/cool/q3jh-b1xk		CMN	CMNMA	Mammal		PreservedSpecimen				6ecde1d1-6f44-f444-a89c-cec9964058b5	CMNMA 38603	53	Canadian Wildlife Service		1			male											skeleton, skull-complete																							1966-04-15							1966-04-15								CMNMA 38603							Canada		Manitoba (Prov.)																58.3167	-100.933						58 19 00 N	100 56 00 W																																															Rangifer tarandus							Animalia; Chordata; Vertebrata; Mammalia; Artiodactyla; Cervidae; Rangifer;	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							Species							
1804066659		(CMNMA 38860)	en	http://creativecommons.org/licenses/by/4.0/legalcode	2021-05-28 19:47			Canadian Museum of Nature	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:34935	http://grbio.org/cool/q3jh-b1xk		CMN	CMNMA	Mammal		PreservedSpecimen				6df985cf-868a-68a4-16bd-78fd6c79593d	CMNMA 38860	310	Canadian Wildlife Service		1			female											skeleton, skull-complete, horns/antlers																							1966-11-30							1966-11-30								CMNMA 38860							Canada		Manitoba (Prov.)																58.8	-100.55						58 48  N	100 33  W																																															Rangifer tarandus							Animalia; Chordata; Vertebrata; Mammalia; Artiodactyla; Cervidae; Rangifer;	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							Species							
1804066652		(CMNMA 39063)	en	http://creativecommons.org/licenses/by/4.0/legalcode	2021-05-28 19:47			Canadian Museum of Nature	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:34935	http://grbio.org/cool/q3jh-b1xk		CMN	CMNMA	Mammal		PreservedSpecimen				6e32e0c4-e949-9494-5fab-72bc4912d8c0	CMNMA 39063	513	Canadian Wildlife Service		1			female											skeleton, skull-complete																							1967-06-13							1967-06-13								CMNMA 39063							Canada		Nunavut (Terr.)																63.4833	-93.6667						63 29 00 N	093 40 00 W																																															Rangifer tarandus							Animalia; Chordata; Vertebrata; Mammalia; Artiodactyla; Cervidae; Rangifer;	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							Species							
1804066579		(CMNMA 39546)	en	http://creativecommons.org/licenses/by/4.0/legalcode	2021-05-28 19:48			Canadian Museum of Nature	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:34935	http://grbio.org/cool/q3jh-b1xk		CMN	CMNMA	Mammal		PreservedSpecimen				6e0147ca-3abd-abd4-48ab-05a0ff8e47bf	CMNMA 39546	996	Canadian Wildlife Service		1			male											skeleton, skull-complete																							1968-07-12							1968-07-12								CMNMA 39546							Canada		Nunavut (Terr.)																64.7	-99.85						64 42  N	099 51  W																																															Rangifer tarandus							Animalia; Chordata; Vertebrata; Mammalia; Artiodactyla; Cervidae; Rangifer;	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							Species							
1804066525		(CMNMA 22113)	en	http://creativecommons.org/licenses/by/4.0/legalcode	2021-05-28 19:44			Canadian Museum of Nature	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:34935	http://grbio.org/cool/q3jh-b1xk		CMN	CMNMA	Mammal		PreservedSpecimen				6dc257c1-f3db-3db4-a2b8-5a05043dbcc4	CMNMA 22113	937	Pruitt, William O.		1			male											skeleton, skull-complete																							1957-10-11							1957-10-11								CMNMA 22113							Canada		Manitoba (Prov.)			MacLeod Lake													59.2167	-97.5833						59 13 00 N	097 35 00 W																																															Rangifer tarandus							Animalia; Chordata; Vertebrata; Mammalia; Artiodactyla; Cervidae; Rangifer;	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							Species							
1804066520		(CMNMA 53140)	en	http://creativecommons.org/licenses/by/4.0/legalcode	2021-05-28 20:38			Canadian Museum of Nature	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:34935	http://grbio.org/cool/q3jh-b1xk		CMN	CMNMA	Mammal		PreservedSpecimen				6db010be-78f1-8f14-12a8-9c9a2e43c6b0	CMNMA 53140	2	Goudreault, François		1			male											skull only																							1982							1982								CMNMA 53139							Canada		Québec (Prov.)			River George (= Kangiqsualujjuaq )													58.8667	-65.85						58 52 00 N	065 51  W																																															Rangifer tarandus							Animalia; Chordata; Vertebrata; Mammalia; Artiodactyla; Cervidae; Rangifer;	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							Species							
1804066503		(CMNMA 38590)	en	http://creativecommons.org/licenses/by/4.0/legalcode	2021-05-28 19:47			Canadian Museum of Nature	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:34935	http://grbio.org/cool/q3jh-b1xk		CMN	CMNMA	Mammal		PreservedSpecimen				6dd31a66-d7cc-7cc4-41b3-0d4c657bf1a9	CMNMA 38590	40	Canadian Wildlife Service		1			male											skeleton, skull-complete, horns/antlers																							1966-04-14							1966-04-14								CMNMA 38590							Canada		Manitoba (Prov.)																58.5167	-100.7						58 31 00 N	100 42  W																																															Rangifer tarandus							Animalia; Chordata; Vertebrata; Mammalia; Artiodactyla; Cervidae; Rangifer;	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							Species							
1804066393		(CMNMA 46779)	en	http://creativecommons.org/licenses/by/4.0/legalcode	2021-05-28 19:49			Canadian Museum of Nature	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:34935	http://grbio.org/cool/q3jh-b1xk		CMN	CMNMA	Mammal		PreservedSpecimen				6cdd28a6-6e43-e434-2da3-c9df563583af	CMNMA 46779	AMMC 24	Nowosad, R.F. ; Martell, Arthur M.		1			?											skeleton, skull-complete																							1971							1971-04								CMNMA 46779							Canada		Northwest Territories (Terr.)			Old Man Lake, approx.55 mi. N.E.of Inuvik													68.9667	-132.25						68 58 00 N	132 15  W																																															Rangifer tarandus							Animalia; Chordata; Vertebrata; Mammalia; Artiodactyla; Cervidae; Rangifer;	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							Species							
1804066379		(CMNMA 38712)	en	http://creativecommons.org/licenses/by/4.0/legalcode	2021-05-28 19:47			Canadian Museum of Nature	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:34935	http://grbio.org/cool/q3jh-b1xk		CMN	CMNMA	Mammal		PreservedSpecimen				6d0cb47f-e787-7874-8287-56648a6e0ede	CMNMA 38712	162	Canadian Wildlife Service		1			female											skeleton, skull-complete								Breeding: Non-breed															1966-06-26							1966-06-26								CMNMA 38712							Canada		Nunavut (Terr.)																63.5167	-93.7167						63 31 00 N	093 43 00 W																																															Rangifer tarandus							Animalia; Chordata; Vertebrata; Mammalia; Artiodactyla; Cervidae; Rangifer;	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							Species							
1804066372		Rangifer tarandus (CMNMA 27300)	en	http://creativecommons.org/licenses/by/4.0/legalcode	2021-10-01 19:46			Canadian Museum of Nature	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:34935	http://grbio.org/cool/q3jh-b1xk		CMN	CMNMA	Mammal		PreservedSpecimen				6cf29b18-a894-8944-b5b8-2111e29e2b2b	CMNMA 27300	60-53			1			female											skeleton, skull-complete																							1960-03-01							1960-03-01								CMNMA 27300							Canada		Northwest Territories (Terr.)			Bathurst Island, Allison Inlet																																																																				Rangifer tarandus							Animalia; Chordata; Vertebrata; Mammalia; Artiodactyla; Cervidae; Rangifer;	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							Species							
1804066318		Rangifer tarandus (CMNMA 43064)	en	http://creativecommons.org/licenses/by/4.0/legalcode	2021-10-01 19:49			Canadian Museum of Nature	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:34935	http://grbio.org/cool/q3jh-b1xk		CMN	CMNMA	Mammal		PreservedSpecimen				6ce042c3-4b0f-b0f4-3791-78e53882db5d	CMNMA 43064	3	van Zyll de Jong, Constantinus G.		1														skeleton, horns/antlers																							1973-07-04							1973-07-04								CMNMA 43064							Canada		Québec (Prov.)			Korok River													58.7667	-65.6167						58 46 00 N	065 37 00 W																																															Rangifer tarandus							Animalia; Chordata; Vertebrata; Mammalia; Artiodactyla; Cervidae; Rangifer;	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							Species							
1804066301		(CMNMA 33607)	en	http://creativecommons.org/licenses/by/4.0/legalcode	2021-05-28 19:46			Canadian Museum of Nature	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:34935	http://grbio.org/cool/q3jh-b1xk		CMN	CMNMA	Mammal		PreservedSpecimen				6ca667f3-638c-38c4-068e-1907794b58ff	CMNMA 33607	63-42	Macpherson, Andrew H.		1			male											skeleton, skull-complete																							1963-02-02							1963-02-02								CMNMA 33607							Canada		Northwest Territories (Terr.)			Bathurst Island																																																																				Rangifer tarandus							Animalia; Chordata; Vertebrata; Mammalia; Artiodactyla; Cervidae; Rangifer;	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							Species							
1804066299		(CMNMA 2265)	en	http://creativecommons.org/licenses/by/4.0/legalcode	2021-05-28 19:38			Canadian Museum of Nature	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:34935	http://grbio.org/cool/q3jh-b1xk		CMN	CMNMA	Mammal		PreservedSpecimen				6c6eefac-d48c-48c4-ea8f-ccd65b034971	CMNMA 2265	481	Lewis, Clement		1			female	young										tanned skin, skeleton, skull-complete																							1912							1912								CMNMA 2265							Canada		Yukon Territory (Terr.)			Teslin Distrist																																																																				Rangifer tarandus							Animalia; Chordata; Vertebrata; Mammalia; Artiodactyla; Cervidae; Rangifer;	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							Species							
1804066291		(CMNMA 23438)	en	http://creativecommons.org/licenses/by/4.0/legalcode	2021-05-28 19:44			Canadian Museum of Nature	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:34935	http://grbio.org/cool/q3jh-b1xk		CMN	CMNMA	Mammal		PreservedSpecimen				6cc715ca-037f-37f4-a7ae-2daafb4ea3c7	CMNMA 23438	1	Wilk, Albert L.		1			female											skeleton, skull-complete																							1958-05-27							1958-05-27								CMNMA 23438							Canada					Mosquito Lake																																																																				Rangifer tarandus							Animalia; Chordata; Vertebrata; Mammalia; Artiodactyla; Cervidae; Rangifer;	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							Species							
1804066257		(CMNMA 23451)	en	http://creativecommons.org/licenses/by/4.0/legalcode	2021-05-28 19:44			Canadian Museum of Nature	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:34935	http://grbio.org/cool/q3jh-b1xk		CMN	CMNMA	Mammal		PreservedSpecimen				6c6cec57-c26b-26b4-3ea9-bc5337083c8e	CMNMA 23451	183	Kuyt, Ernie		1			female											skeleton, skull-complete																							1958-08-20							1958-08-20								CMNMA 23451							Canada					Artillery Lake																																																																				Rangifer tarandus							Animalia; Chordata; Vertebrata; Mammalia; Artiodactyla; Cervidae; Rangifer;	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							Species							
1804066252		(CMNMA 39360)	en	http://creativecommons.org/licenses/by/4.0/legalcode	2021-05-28 19:48			Canadian Museum of Nature	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:34935	http://grbio.org/cool/q3jh-b1xk		CMN	CMNMA	Mammal		PreservedSpecimen				6c732e8d-5028-0284-67a1-e418a5b675dc	CMNMA 39360	810	Canadian Wildlife Service		1			male											skeleton, skull-complete, horns/antlers																							1968-04-15							1968-04-15								CMNMA 39360							Canada		Manitoba (Prov.)																58.9	-101.717						58 54  N	101 43 00 W																																															Rangifer tarandus							Animalia; Chordata; Vertebrata; Mammalia; Artiodactyla; Cervidae; Rangifer;	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							Species							
1804066230		(CMNMA 38787)	en	http://creativecommons.org/licenses/by/4.0/legalcode	2021-05-28 19:47			Canadian Museum of Nature	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:34935	http://grbio.org/cool/q3jh-b1xk		CMN	CMNMA	Mammal		PreservedSpecimen				6c47a0b3-517d-17d4-bb9d-0fd1cda9c5a8	CMNMA 38787	237	Canadian Wildlife Service		1			male											skeleton, skull-complete																							1966-11-22							1966-11-22								CMNMA 38787							Canada		Manitoba (Prov.)																57.9667	-100.917						57 58 00 N	100 55 00 W																																															Rangifer tarandus							Animalia; Chordata; Vertebrata; Mammalia; Artiodactyla; Cervidae; Rangifer;	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							Species							
1804066201		(CMNMA 39337)	en	http://creativecommons.org/licenses/by/4.0/legalcode	2021-05-28 19:48			Canadian Museum of Nature	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:34935	http://grbio.org/cool/q3jh-b1xk		CMN	CMNMA	Mammal		PreservedSpecimen				6c44481b-e02f-02f4-6484-b308370a98e7	CMNMA 39337	787	Canadian Wildlife Service		1			male											skeleton, skull-complete, horns/antlers																							1968-04-14							1968-04-14								CMNMA 39337							Canada		Manitoba (Prov.)																58.7167	-101.683						58 43 00 N	101 41 00 W																																															Rangifer tarandus							Animalia; Chordata; Vertebrata; Mammalia; Artiodactyla; Cervidae; Rangifer;	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							Species							
1804066189		(CMNMA 51034)	en	http://creativecommons.org/licenses/by/4.0/legalcode	2021-05-28 19:51			Canadian Museum of Nature	PhysicalObject	http://biocol.org/urn:lsid:biocol.org:col:34935	http://grbio.org/cool/q3jh-b1xk		CMN	CMNMA	Mammal		PreservedSpecimen				6c312b0d-885c-85c4-f59d-b53bda9282a9	CMNMA 51034	BI-45	Armstrong, George G.		1			female	adult										skeleton, skull-incomp., portion of one mandible																							1965-08-16							1965-08-16								CMNMA 51034							Canada		Northwest Territories (Terr.)			"Baffin Island \""Fox III\"""													68.7	-83						68 42  N	083 00  W																																															Rangifer tarandus							Animalia; Chordata; Vertebrata; Mammalia; Artiodactyla; Cervidae; Rangifer;	Animalia	Chordata	Mammalia	Artiodactyla		Cervidae				Rangifer							Species							
